"startDate","speaker_timestamps","glb_chain","glb_variant","selected_image","contrastColor","participant_id","color_indices","listener_timestamps","conversation","targetType","glb_realization","condition","endTime","contrastType","distractorType","chain","age","comments","variant","education","listener_chat","languages","selected_type","compType","RT","speaker_chat","distractorColor","targetcompColor","intended_target","gender","trial_number","startTime","timeSpent","realization","anon_worker_id"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870047927|||1575870056390",1,2,"white_egg.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|1|2|3","1575870054694","<strong>Director</strong>: egg\n<strong>Matcher</strong>: which\n<strong>Director</strong>: \nwhite","egg",1,"ttp",1575869946223,"egg","strawberry",1,88,"TEST",2,"Graduated College","which","german","target","swan",12444,"egg|||\nwhite","red","white","target","other",14,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870064295",1,2,"green_swan.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|1|2|3",NA,"<strong>Director</strong>: swan green","swan",1,"ttp",1575869946223,"swan","corn",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","egg",7128,"swan green","red","white","secondDistractor","other",15,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870070938",1,2,"white_tomato.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|2|3|0",NA,"<strong>Director</strong>: white tom","tomato",1,"ttp",1575869946223,"tomato","lettuce",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","strawberry",6360,"white tom","green","red","secondDistractor","other",16,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870077596",1,2,"yellow_corn.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|3|0|2",NA,"<strong>Director</strong>: yel corn","banana",1,"ttp",1575869946223,"banana","tomato",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","corn",5811,"yel corn","white","yellow","firstDistractor","other",17,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870085154",1,2,"red_strawberry.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|0|1",NA,"<strong>Director</strong>: strawb","lettuce",1,"atn",1575869946223,"tomato","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","carrot",7371,"strawb","red","orange","thirdDistractor","other",18,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870094579",1,2,"orange_carrot.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|0|1",NA,"<strong>Director</strong>: carrot","carrot",1,"tan",1575869946223,"corn","swan",1,88,"TEST",2,"Graduated College",NA,"german","target","banana",9434,"carrot","green","orange","target","other",19,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870113617",1,2,"yellow_banana.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|2|3|0",NA,"<strong>Director</strong>: ban","banana",1,"tan",1575869946223,"carrot","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","target","egg",18061,"ban","red","yellow","target","other",20,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870121198",1,2,"white_tomato.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|1|0|2",NA,"<strong>Director</strong>: white tom","carrot",1,"tap",1575869946223,"carrot","tomato",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","lettuce",6448,"white tom","white","orange","thirdDistractor","other",21,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870127491",1,2,"red_corn.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|0|1",NA,"<strong>Director</strong>: red corn","corn",1,"tap",1575869946223,"corn","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","egg",6888,"red corn","orange","yellow","secondDistractor","other",22,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870135757",1,2,"yellow_strawberry.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|3|1",NA,"<strong>Director</strong>: yel strawb","strawberry",1,"atn",1575869946223,"banana","tomato",1,88,"TEST",2,"Graduated College",NA,"german","target","corn",6577,"yel strawb","red","yellow","target","other",23,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870143886",1,2,"yellow_banana.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|1|0",NA,"<strong>Director</strong>: yel ban","banana",1,"tap",1575869946223,"banana","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","target","strawberry",7574,"yel ban","white","yellow","target","other",24,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870151829",1,2,"green_lettuce.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|1|3|0",NA,"<strong>Director</strong>: green lettuce","lettuce",1,"atp",1575869946223,"lettuce","egg",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","pumpkin",7312,"green lettuce","white","orange","secondDistractor","other",25,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870158024",1,2,"orange_pumpkin.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|3|1",NA,"<strong>Director</strong>: or pumpkin","lettuce",1,"tan",1575869946223,"tomato","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","carrot",5577,"or pumpkin","orange","green","thirdDistractor","other",26,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870164714",1,2,"red_broccoli.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|0|1",NA,"<strong>Director</strong>: red brocc","broccoli",1,"atn",1575869946223,"banana","carrot",1,88,"TEST",2,"Graduated College",NA,"german","target","tomato",6243,"red brocc","green","red","target","other",27,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870172090",1,2,"red_tomato.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|0|3|1",NA,"<strong>Director</strong>: red tom","tomato",1,"tap",1575869946223,"tomato","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","target","corn",6962,"red tom","orange","red","target","other",28,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870176929",1,2,"orange_banana.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|1|3",NA,"<strong>Director</strong>: ban","swan",1,"tan",1575869946223,"lettuce","banana",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","tomato",3931,"ban","orange","white","thirdDistractor","other",29,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870182260",1,2,"green_lettuce.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|3|1|2",NA,"<strong>Director</strong>: lett","broccoli",1,"ttp",1575869946223,"broccoli","egg",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","lettuce",4920,"lett","white","green","firstDistractor","other",30,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870188143",1,2,"yellow_strawberry.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|1|0",NA,"<strong>Director</strong>: strawb","pumpkin",1,"tan",1575869946223,"swan","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","banana",5601,"strawb","yellow","orange","thirdDistractor","other",31,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870194548",1,2,"green_swan.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|3|1|0",NA,"<strong>Director</strong>: swan","carrot",1,"aap",1575869946223,"carrot","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","swan",5500,"swan","white","green","firstDistractor","other",32,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870201404",1,2,"white_swan.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|1|3",NA,"<strong>Director</strong>: white one","swan",1,"atp",1575869946223,"swan","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","lettuce",6466,"white one","orange","green","secondDistractor","other",33,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870206919",1,2,"orange_carrot.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|3|2|1",NA,"<strong>Director</strong>: carrot","carrot",1,"ttn",1575869946223,"corn","lettuce",1,88,"TEST",2,"Graduated College",NA,"german","target","pumpkin",4791,"carrot","green","orange","target","other",34,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870212920",1,2,"red_broccoli.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|1|3",NA,"<strong>Director</strong>: red brocc","strawberry",1,"tap",1575869946223,"strawberry","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","broccoli",5835,"red brocc","white","red","firstDistractor","other",35,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870219940",1,2,"green_swan.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|2|0|1",NA,"<strong>Director</strong>: green","carrot",1,"tan",1575869946223,"strawberry","swan",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","lettuce",6098,"green","green","orange","thirdDistractor","other",36,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870228478",1,2,"green_carrot.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|3|0|1",NA,"<strong>Director</strong>: green carrot","egg",1,"tap",1575869946223,"egg","carrot",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","tomato",7739,"green carrot","green","white","thirdDistractor","other",37,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870237661",1,2,"orange_lettuce.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|1|2|0",NA,"<strong>Director</strong>: or lettuce","banana",1,"aap",1575869946223,"banana","swan",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","lettuce",8518,"or lettuce","white","orange","firstDistractor","other",38,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870243546",1,2,"green_broccoli.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|1|3|2",NA,"<strong>Director</strong>: brocc","swan",1,"atp",1575869946223,"swan","lettuce",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","broccoli",5613,"brocc","orange","green","firstDistractor","other",39,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870250083",1,2,"white_tomato.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|1|2|0",NA,"<strong>Director</strong>: white tom","tomato",1,"atp",1575869946223,"tomato","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","target","swan",5726,"white tom","yellow","white","target","other",40,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870255693",1,2,"yellow_egg.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|3|1|0",NA,"<strong>Director</strong>: yel egg","egg",1,"aap",1575869946223,"egg","banana",1,88,"TEST",2,"Graduated College",NA,"german","target","strawberry",4995,"yel egg","orange","yellow","target","other",41,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870261599",1,2,"white_pumpkin.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|0|3|2",NA,"<strong>Director</strong>: pumpkin","lettuce",1,"aan",1575869946223,"broccoli","pumpkin",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","banana",5454,"pumpkin","white","orange","thirdDistractor","other",42,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870267211",1,2,"yellow_banana.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|3|1|2",NA,"<strong>Director</strong>: yel ban","banana",1,"atp",1575869946223,"banana","broccoli",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","pumpkin",4995,"yel ban","red","orange","secondDistractor","other",43,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870273597",1,2,"red_strawberry.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|3|1",NA,"<strong>Director</strong>: strawb","egg",1,"atn",1575869946223,"swan","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","banana",5875,"strawb","red","yellow","thirdDistractor","other",44,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870282568",1,2,"yellow_strawberry.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|0|3|2","1575870285627","<strong>Director</strong>: yell this time\n<strong>Matcher</strong>: yupp","strawberry",1,"aap",1575869946223,"strawberry","lettuce",1,88,"TEST",2,"Graduated College","yupp","german","target","egg",11293,"yell this time","orange","yellow","target","other",45,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870294987",1,2,"orange_banana.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|3|0|2",NA,"<strong>Director</strong>: or ban","carrot",1,"atn",1575869946223,"egg","banana",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","broccoli",8654,"or ban","orange","green","thirdDistractor","other",46,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870304862",1,2,"white_tomato.png","white","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|3|1|0",NA,"<strong>Director</strong>: white tom","tomato",1,"tap",1575869946223,"tomato","lettuce",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","broccoli",9529,"white tom","green","red","secondDistractor","other",47,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870311147",1,2,"green_carrot.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|0|2|3",NA,"<strong>Director</strong>: green carrot","carrot",1,"aan",1575869946223,"strawberry","banana",1,88,"TEST",2,"Graduated College",NA,"german","target","swan",6094,"green carrot","orange","green","target","other",48,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870318702",1,2,"yellow_strawberry.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|1|2|3",NA,"<strong>Director</strong>: yel strawb","egg",1,"tan",1575869946223,"carrot","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","pumpkin",6688,"yel strawb","yellow","white","thirdDistractor","other",49,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870326196",1,2,"green_broccoli.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|1|3|2",NA,"<strong>Director</strong>: green brocc","pumpkin",1,"aap",1575869946223,"pumpkin","broccoli",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","tomato",8679,"green brocc","green","white","thirdDistractor","other",50,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870336844",1,2,"green_carrot.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|3|1",NA,"<strong>Director</strong>: green carrot","broccoli",1,"tap",1575869946223,"broccoli","swan",1,88,"TEST",2,"Graduated College",NA,"german","firstDistractor","carrot",8015,"green carrot","white","green","firstDistractor","other",51,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870342422",1,2,"green_lettuce.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|3|0|1",NA,"<strong>Director</strong>: lettuce","lettuce",1,"ttn",1575869946223,"pumpkin","tomato",1,88,"TEST",2,"Graduated College",NA,"german","target","broccoli",5012,"lettuce","white","green","target","other",52,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870347528",1,2,"green_swan.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|1|0|3",NA,"<strong>Director</strong>: swan","swan",1,"atn",1575869946223,"strawberry","banana",1,88,"TEST",2,"Graduated College",NA,"german","target","broccoli",4667,"swan","orange","green","target","other",53,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870352911",1,2,"green_swan.png","yellow","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|2|1|3",NA,"<strong>Director</strong>: again","broccoli",1,"atn",1575869946223,"egg","swan",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","strawberry",4611,"again","green","red","thirdDistractor","other",54,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870358891",1,2,"red_tomato.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|3|1|2",NA,"<strong>Director</strong>: tom","broccoli",1,"tan",1575869946223,"banana","tomato",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","swan",5392,"tom","red","green","thirdDistractor","other",55,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870365733",1,2,"orange_lettuce.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|1|0|3",NA,"<strong>Director</strong>: or lettuce","lettuce",1,"atp",1575869946223,"lettuce","egg",1,88,"TEST",2,"Graduated College",NA,"german","target","carrot",5978,"or lettuce","white","orange","target","other",56,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870372101",1,2,"yellow_strawberry.png","orange","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","2|0|1|3",NA,"<strong>Director</strong>: strawb","tomato",1,"tan",1575869946223,"pumpkin","strawberry",1,88,"TEST",2,"Graduated College",NA,"german","thirdDistractor","broccoli",6012,"strawb","yellow","red","thirdDistractor","other",57,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870378473",1,2,"yellow_corn.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","1|0|2|3",NA,"<strong>Director</strong>: corn","corn",1,"ttn",1575869946223,"carrot","egg",1,88,"TEST",2,"Graduated College",NA,"german","target","banana",6018,"corn","white","yellow","target","other",58,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870384543",1,2,"red_strawberry.png","green","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","3|0|1|2",NA,"<strong>Director</strong>: strawb","strawberry",1,"tan",1575869946223,"swan","tomato",1,88,"TEST",2,"Graduated College",NA,"german","target","corn",5296,"strawb","white","red","target","other",59,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:56 GMT-0800 (Pacific Standard Time)","1575870391379",1,2,"red_strawberry.png","red","21ac9a7574705b3c3f2d5ceeb8bea28af127314e","0|3|1|2",NA,"<strong>Director</strong>: red strawb","strawberry",1,"atp",1575869946223,"strawberry","swan",1,88,"TEST",2,"Graduated College",NA,"german","secondDistractor","banana",6295,"red strawb","green","yellow","secondDistractor","other",60,1575869876042,1.16968333333333,1,"398547015853330"
"Sun Dec 08 2019 21:37:33 GMT-0800 (Pacific Standard Time)","1575869956109",1,1,"green_swan.png","white","db6fbf8e9403a2566d7e4c6e076774f60af0830b","1|0|3|2",NA,"<strong>Director</strong>: swan","swan",1,"aan",1575869927345,"pumpkin","lettuce",1,77,"TEST",1,"Graduated College",NA,"german","target","carrot",9823,"swan","orange","green","target","other",1,1575869853107,1.2373,1,"398547015853330"
